return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
10,63.30802,-148.39613,12.52,12.43,13.0,31.39,26.11,26.68
10,63.30906,-147.7522,13.8,12.99,13.57,17.38,16.52,17.09
10,63.3095,-146.05775,17.85,18.28,18.85,50.76,43.17,43.74
10,63.30977,-145.08603,52.2,55.72,56.29,71.04,84.07,84.65
10,63.31055,-145.5719,32.39,33.32,33.9,51.01,51.36,51.94
10,63.3117,-147.18741,23.37,25.89,26.47,30.45,29.84,30.42
10,63.31185,-146.62256,24.84,26.77,27.34,44.43,43.88,44.45
10,63.31212,-148.47549,14.03,13.29,13.87,29.22,29.16,29.74
10,63.31356,-147.83145,13.61,13.64,14.22,16.96,16.79,17.36
10,63.31358,-144.6788,70.46,71.7,72.28,84.46,76.13,76.71
10,63.31505,-146.13669,18.1,18.45,19.02,48.0,40.91,41.49
10,63.31593,-145.16473,51.71,55.01,55.58,70.16,81.43,82.01
10,63.31618,-148.55487,14.13,14.82,15.39,28.81,28.98,29.55
10,63.3164,-145.65071,24.14,23.26,23.83,47.3,37.11,37.69
10,63.31656,-147.26657,23.36,25.77,26.35,27.29,28.34,28.91
10,63.31705,-146.7016,22.97,24.68,25.25,46.07,43.61,44.18
10,63.318,-147.91072,12.98,13.76,14.34,15.92,16.7,17.27
10,63.31998,-144.75742,55.75,54.31,54.89,66.53,60.45,61.03
10,63.32019,-148.63428,14.61,14.45,15.03,30.08,25.25,25.82
10,63.32056,-146.21564,21.9,20.97,21.55,52.75,51.75,52.32
10,63.32135,-147.34575,20.31,19.09,19.66,22.43,21.74,22.31
10,63.32203,-145.24347,46.03,51.94,52.51,66.56,78.24,78.82
10,63.32221,-145.72957,17.13,18.17,18.75,32.45,24.89,25.46
10,63.32221,-146.78069,20.99,23.61,24.19,40.47,42.73,43.3
10,63.32241,-147.99002,12.66,13.01,13.58,15.51,16.21,16.79
10,63.32413,-148.7137,15.95,17.02,17.59,26.96,22.68,23.26
10,63.32601,-146.29462,26.14,25.55,26.12,53.7,53.14,53.72
10,63.32611,-147.42496,19.15,18.1,18.68,21.18,19.09,19.66
10,63.32634,-144.83606,36.25,37.96,38.54,60.46,55.07,55.64
10,63.32676,-148.06935,12.01,12.15,12.73,14.3,15.32,15.9
10,63.32731,-146.8598,22.52,23.27,23.84,39.29,43.62,44.19
10,63.32797,-145.80846,21.06,20.35,20.93,40.13,38.49,39.06
10,63.32804,-148.79315,19.37,20.65,21.23,30.35,25.03,25.6
10,63.32809,-145.32225,42.36,51.1,51.67,60.25,73.92,74.49
10,63.33082,-147.50421,18.58,18.97,19.55,22.13,21.27,21.84
10,63.33107,-148.14871,11.39,11.15,11.72,14.15,13.92,14.49
10,63.33142,-146.37366,29.31,29.15,29.72,51.82,55.64,56.21
10,63.33237,-146.93893,22.97,23.65,24.22,40.36,34.81,35.38
10,63.33265,-144.91476,39.43,40.73,41.3,64.39,60.55,61.13
10,63.33368,-145.88737,26.93,26.34,26.91,54.41,54.4,54.97
10,63.3341,-145.40106,40.71,49.42,49.99,54.09,65.29,65.86
10,63.33532,-148.22809,10.67,10.67,11.24,15.76,13.17,13.75
10,63.33548,-147.58348,17.12,17.64,18.22,19.86,19.66,20.23
10,63.33678,-146.4527,29.75,31.88,32.45,48.52,55.1,55.68
10,63.33738,-147.0181,21.97,23.52,24.09,40.64,34.35,34.93
10,63.3389,-144.9935,45.83,48.59,49.16,70.12,68.63,69.2
10,63.33932,-145.96634,27.31,28.6,29.18,51.5,56.64,57.22
10,63.33953,-148.3075,11.6,12.58,13.15,23.17,18.48,19.05
10,63.34006,-145.47992,35.39,43.32,43.9,57.39,61.2,61.77
10,63.34008,-147.66278,15.97,16.13,16.7,19.28,19.39,19.96
10,63.34209,-146.53178,27.27,30.84,31.42,46.04,51.44,52.02
10,63.34234,-147.09731,21.36,22.02,22.6,29.38,27.8,28.37
10,63.34241,-144.58578,42.58,43.65,44.23,48.13,47.05,47.63
10,63.34369,-148.38693,13.14,13.29,13.86,31.85,24.95,25.53
10,63.34464,-147.7421,15.3,15.22,15.8,18.82,19.03,19.61
10,63.34494,-146.04532,25.67,26.25,26.83,53.14,56.95,57.53
10,63.34511,-145.07227,53.01,58.58,59.16,77.22,77.4,77.97
10,63.34597,-145.55881,31.91,34.46,35.03,53.85,52.57,53.14
10,63.34724,-147.17654,21.02,22.21,22.78,25.21,25.82,26.4
10,63.34734,-146.6109,26.26,28.95,29.52,43.0,48.4,48.98
10,63.34779,-148.4664,14.71,15.31,15.89,30.31,28.65,29.23
10,63.34887,-144.66447,41.49,44.03,44.6,49.91,46.21,46.78
10,63.34915,-147.82147,14.64,14.78,15.35,18.44,18.99,19.57
10,63.3505,-146.12436,27.37,25.37,25.94,53.4,55.26,55.83
10,63.35128,-145.15106,58.95,63.55,64.12,79.71,77.03,77.61
10,63.35183,-145.63771,27.14,27.19,27.77,48.36,37.22,37.79
10,63.35185,-148.54588,15.57,17.19,17.76,31.19,27.77,28.34
10,63.3521,-147.2558,20.18,20.32,20.9,21.79,21.56,22.13
10,63.35255,-146.69006,25.33,27.57,28.14,46.64,50.72,51.3
10,63.35361,-147.90085,14.09,14.64,15.21,17.9,18.24,18.81
10,63.35529,-144.74319,30.8,31.35,31.92,50.06,45.26,45.84
10,63.35586,-148.6254,16.1,18.88,19.46,25.98,25.24,25.81
10,63.35601,-146.20341,30.65,30.37,30.94,52.02,55.59,56.16
10,63.35691,-147.33508,20.41,19.09,19.67,21.72,19.05,19.62
10,63.35738,-145.22992,45.41,49.54,50.11,68.87,65.6,66.17
10,63.35764,-145.71667,21.0,19.29,19.87,28.14,24.16,24.73
10,63.35771,-146.76924,24.98,26.71,27.28,45.06,47.58,48.15
10,63.35802,-147.98026,13.87,14.14,14.71,18.92,18.02,18.59
10,63.35982,-148.70493,16.08,19.43,20.0,20.38,24.58,25.16
10,63.36148,-146.2825,35.68,37.05,37.62,52.54,53.01,53.58
10,63.36165,-144.82196,33.17,32.2,32.78,62.54,51.83,52.4
10,63.36168,-147.41441,20.46,19.88,20.46,23.47,21.49,22.07
10,63.36238,-148.05969,13.03,13.61,14.18,21.16,20.07,20.65
10,63.36283,-146.84845,25.05,25.46,26.03,43.04,42.75,43.33
10,63.3634,-145.79567,27.37,25.81,26.38,39.09,37.72,38.29
10,63.36346,-145.30879,38.38,45.45,46.03,64.78,66.81,67.38
10,63.36373,-148.78448,17.98,21.88,22.45,21.35,25.1,25.68
10,63.36639,-147.49377,19.59,20.81,21.39,24.29,23.33,23.9
10,63.36669,-148.13916,12.43,12.68,13.26,19.19,19.03,19.61
10,63.36689,-146.36163,39.66,41.74,42.31,50.56,57.25,57.83
10,63.36789,-146.9277,25.3,27.96,28.53,43.2,37.66,38.23
10,63.36797,-144.90074,34.5,36.54,37.12,65.61,58.37,58.95
10,63.36912,-145.87469,33.7,35.49,36.06,50.16,51.66,52.23
10,63.36947,-145.38771,38.11,48.42,48.99,58.22,72.53,73.11
10,63.37096,-148.21866,11.02,11.66,12.24,17.71,16.78,17.35
10,63.37105,-147.57314,18.17,19.44,20.01,21.19,21.55,22.12
10,63.37225,-146.4408,39.17,43.37,43.95,46.17,59.72,60.3
10,63.3729,-147.00699,23.25,23.93,24.5,38.84,30.2,30.77
10,63.37423,-144.97958,45.18,50.43,51.0,65.34,61.16,61.73
10,63.37479,-145.95377,34.93,38.57,39.15,62.04,58.53,59.1
10,63.37517,-148.29817,11.38,11.49,12.06,19.32,16.17,16.75
10,63.37544,-145.46667,32.11,40.86,41.44,49.58,57.33,57.9
10,63.37566,-147.65256,17.07,18.61,19.18,21.44,22.51,23.08
10,63.37757,-146.51999,36.72,41.63,42.2,42.97,52.14,52.72
10,63.3777,-144.57132,20.12,21.11,21.68,26.38,23.41,23.98
10,63.37788,-147.08629,21.68,22.43,23.0,26.95,25.72,26.3
10,63.37933,-148.37772,12.93,13.49,14.07,23.96,19.24,19.82
10,63.38023,-147.73199,16.11,17.53,18.11,21.85,23.31,23.89
10,63.3804,-146.03287,35.84,38.91,39.48,57.96,56.68,57.25
10,63.38046,-145.05846,48.8,52.14,52.72,61.04,65.52,66.09
10,63.38136,-145.54565,26.11,31.16,31.74,52.8,53.36,53.93
10,63.38279,-147.16562,20.37,21.86,22.43,23.51,23.88,24.45
10,63.38284,-146.59921,33.5,36.7,37.28,43.78,48.29,48.86
10,63.38344,-148.45728,15.19,17.39,17.96,24.92,23.09,23.67
10,63.38417,-144.6501,23.65,22.53,23.11,35.55,34.2,34.77
10,63.38475,-147.81145,15.3,15.94,16.51,20.3,20.86,21.43
10,63.38597,-146.112,38.01,39.33,39.9,57.24,55.68,56.26
10,63.38663,-145.13736,37.26,39.12,39.7,66.27,59.02,59.59
10,63.38723,-145.62468,21.1,23.82,24.4,48.48,35.75,36.32
10,63.3875,-148.53688,15.71,19.3,19.88,21.28,24.75,25.33
10,63.38766,-147.245,20.35,20.89,21.46,21.74,21.6,22.17
10,63.38806,-146.67847,32.05,34.37,34.94,44.41,52.44,53.01
10,63.38921,-147.89093,14.97,16.03,16.6,21.37,22.01,22.59
10,63.39059,-144.72891,26.94,25.64,26.22,48.0,45.24,45.82
10,63.39149,-146.19116,40.66,41.14,41.71,60.12,61.01,61.58
10,63.39151,-148.6165,14.49,16.42,16.99,18.19,19.54,20.11
10,63.39247,-147.3244,22.61,22.83,23.4,25.07,22.8,23.37
10,63.39275,-145.21631,36.42,37.71,38.29,64.8,57.78,58.35
10,63.39305,-145.70375,19.37,19.95,20.53,27.84,23.19,23.76
10,63.39323,-146.75777,29.71,31.21,31.78,46.31,52.85,53.43
10,63.39363,-147.97046,15.06,16.32,16.89,27.59,23.8,24.38
10,63.39548,-148.69614,12.01,11.51,12.09,15.56,14.28,14.85
10,63.39697,-144.80779,30.85,31.07,31.65,59.82,53.32,53.89
10,63.39697,-146.27036,42.03,45.5,46.08,59.65,65.77,66.34
10,63.39725,-147.40384,22.59,24.52,25.1,28.71,25.69,26.26
10,63.39799,-148.05002,14.96,15.27,15.85,28.77,24.85,25.43
10,63.39835,-146.8371,27.66,29.13,29.7,47.31,40.75,41.32
10,63.39882,-145.29529,37.5,41.19,41.76,59.17,69.77,70.34
10,63.39882,-145.78285,29.53,28.93,29.5,33.96,33.02,33.59
10,63.3994,-148.77582,13.1,11.87,12.44,17.28,15.64,16.21
10,63.40197,-147.48328,20.95,23.75,24.32,29.41,25.79,26.36
10,63.40232,-148.12958,13.57,14.19,14.77,25.12,22.48,23.05
10,63.4024,-146.34959,45.51,49.42,50.0,59.88,71.06,71.64
10,63.40329,-144.88669,45.57,49.76,50.34,59.45,62.67,63.24
10,63.40342,-146.91644,26.39,27.19,27.76,43.21,35.68,36.25
10,63.40455,-145.86198,39.08,41.97,42.54,55.89,49.23,49.8
10,63.40485,-145.37433,36.25,43.71,44.28,58.58,71.0,71.58
10,63.40658,-148.20918,11.84,12.85,13.42,22.2,19.39,19.97
10,63.40664,-147.56277,20.19,23.23,23.81,28.57,25.48,26.05
10,63.40776,-146.42886,46.22,52.87,53.44,62.06,71.28,71.86
10,63.40844,-146.99583,26.36,28.32,28.89,40.85,33.88,34.46
10,63.40957,-144.96562,41.6,43.75,44.33,57.22,47.19,47.77
10,63.41023,-145.94116,37.0,43.03,43.6,59.52,61.85,62.43
10,63.4108,-148.28882,11.65,12.85,13.42,23.07,17.75,18.33
10,63.41083,-145.45338,30.75,37.85,38.43,48.14,56.03,56.61
10,63.41126,-147.6423,19.72,22.72,23.3,32.84,27.39,27.96
10,63.41299,-144.55679,16.57,17.53,18.1,29.7,26.35,26.92
10,63.41309,-146.50818,45.68,53.6,54.17,57.06,66.22,66.8
10,63.41342,-147.07526,24.25,26.27,26.84,37.63,31.27,31.84
10,63.41498,-148.36847,12.45,12.58,13.16,26.32,19.55,20.13
10,63.4158,-145.0446,28.86,30.14,30.72,49.01,45.41,45.99
10,63.41583,-147.72183,18.26,19.8,20.38,30.06,27.48,28.05
10,63.41585,-146.02036,39.23,43.58,44.15,66.11,59.92,60.49
10,63.41676,-145.53247,25.05,29.49,30.06,51.15,49.58,50.16
10,63.41834,-147.15469,21.23,23.43,24.01,25.77,26.3,26.88
10,63.41837,-146.58749,44.31,48.72,49.3,57.04,61.52,62.1
10,63.41909,-148.44815,13.25,13.29,13.86,25.32,18.71,19.28
10,63.41947,-144.63568,20.46,21.73,22.3,37.8,32.14,32.72
10,63.42035,-147.80141,16.13,17.0,17.58,23.52,23.17,23.75
10,63.42143,-146.09961,43.58,45.72,46.29,64.48,56.98,57.56
10,63.42198,-145.12363,30.97,30.95,31.53,65.48,53.16,53.74
10,63.42264,-145.61162,20.12,23.67,24.24,43.94,44.57,45.14
10,63.42316,-148.52785,13.22,13.39,13.97,18.72,17.01,17.59
10,63.42321,-147.23418,22.6,23.79,24.36,25.93,25.97,26.54
10,63.42359,-146.66687,42.28,44.43,45.01,51.71,57.02,57.6
10,63.42482,-147.88101,15.89,17.17,17.74,27.99,26.47,27.04
10,63.4259,-144.71461,25.83,26.89,27.46,46.72,44.48,45.05
10,63.42696,-146.17886,47.27,47.09,47.67,65.79,62.75,63.32
10,63.42719,-148.60757,12.52,11.33,11.91,15.91,13.74,14.32
10,63.42804,-147.31369,26.8,28.38,28.95,32.78,30.58,31.16
10,63.42812,-145.20267,34.5,35.76,36.34,62.61,55.78,56.36
10,63.42847,-145.6908,20.15,23.51,24.08,39.96,31.37,31.95
10,63.42877,-146.74628,38.67,39.11,39.68,52.8,50.88,51.46
10,63.42924,-147.96063,16.45,17.43,18.01,32.63,31.13,31.7
10,63.43116,-148.68733,12.77,11.52,12.09,17.81,14.98,15.56
10,63.43229,-144.79358,36.02,36.62,37.19,53.13,51.15,51.72
10,63.43244,-146.25818,48.2,50.79,51.36,70.49,68.29,68.86
10,63.43281,-147.39322,27.88,30.48,31.06,35.72,33.97,34.54
10,63.43362,-148.0403,16.5,15.82,16.39,31.96,30.04,30.61
10,63.4339,-146.8257,33.66,32.33,32.91,48.58,48.49,49.07
10,63.4342,-145.28177,36.69,38.77,39.35,61.22,59.57,60.14
10,63.43425,-145.76999,21.39,25.34,25.92,31.91,28.83,29.4
10,63.43509,-148.76712,13.94,12.67,13.24,19.47,16.26,16.83
10,63.43754,-147.47278,24.71,27.97,28.54,36.08,33.37,33.94
10,63.43787,-146.33752,50.94,55.81,56.39,72.2,73.11,73.69
10,63.43795,-148.11998,14.9,14.49,15.07,26.43,24.59,25.16
10,63.43862,-144.87259,37.11,41.2,41.77,47.02,41.81,42.38
10,63.43898,-146.90515,32.62,31.31,31.88,45.97,39.74,40.32
10,63.43998,-145.84923,32.22,35.0,35.58,37.9,41.44,42.01
10,63.44024,-145.3609,35.81,39.85,40.43,59.75,60.36,60.94
10,63.44222,-147.55238,23.98,26.45,27.02,35.49,31.57,32.15
10,63.44222,-148.19969,12.19,13.22,13.8,23.42,20.06,20.64
10,63.44325,-146.4169,51.99,56.22,56.79,66.63,72.74,73.32
10,63.44401,-146.98465,32.76,31.82,32.4,43.75,38.75,39.33
10,63.44491,-144.95163,25.2,25.26,25.84,40.51,33.89,34.46
10,63.44566,-145.92851,39.58,43.3,43.88,57.06,49.07,49.65
10,63.44622,-145.44006,31.56,38.86,39.43,51.35,57.93,58.5
10,63.44644,-148.27942,13.02,14.36,14.93,28.4,22.04,22.61
10,63.44685,-147.632,24.03,25.76,26.33,36.31,31.93,32.5
10,63.44831,-144.54224,18.14,21.48,22.06,31.65,36.23,36.81
10,63.44859,-146.49631,50.09,54.56,55.14,61.68,66.38,66.95
10,63.44899,-147.06418,28.24,28.28,28.85,39.14,35.33,35.9
10,63.45062,-148.35919,15.0,15.47,16.05,30.87,25.81,26.39
10,63.45116,-145.03073,23.93,24.34,24.91,46.02,39.53,40.1
10,63.4513,-146.00781,41.15,47.78,48.35,55.18,54.75,55.32
10,63.45143,-147.71167,19.79,21.26,21.84,36.57,34.02,34.59
10,63.45215,-145.51927,26.4,32.83,33.4,49.55,52.67,53.25
10,63.45387,-146.57574,45.71,48.81,49.38,59.31,64.92,65.5
10,63.45392,-147.14374,25.06,24.63,25.2,31.64,26.78,27.36
10,63.45475,-148.43898,16.12,15.11,15.69,31.67,23.84,24.41
10,63.4548,-144.62125,20.52,24.07,24.64,35.59,39.14,39.71
10,63.45596,-147.79135,16.2,18.13,18.7,28.49,25.14,25.72
10,63.45689,-146.08716,34.46,40.27,40.84,44.56,50.39,50.97
10,63.45734,-145.10983,28.96,32.28,32.85,51.55,43.24,43.82
10,63.45805,-145.59851,27.37,31.22,31.79,52.29,59.1,59.68
10,63.4588,-147.22333,28.25,27.65,28.23,34.41,32.71,33.28
10,63.45883,-148.5188,15.49,14.28,14.85,28.81,22.07,22.65
10,63.4591,-146.65521,45.41,45.87,46.44,57.48,61.31,61.88
10,63.46044,-147.87106,17.82,18.79,19.37,33.34,29.52,30.1
10,63.46124,-144.70027,24.92,28.28,28.86,40.83,39.44,40.01
10,63.46243,-146.16655,30.56,35.55,36.13,43.4,48.8,49.37
10,63.46286,-148.59863,14.48,13.3,13.88,25.57,23.27,23.84
10,63.46348,-145.189,33.44,37.42,37.99,62.01,53.04,53.62
10,63.46363,-147.30293,30.85,30.42,30.99,41.0,39.23,39.8
10,63.46389,-145.6778,29.48,32.58,33.15,49.31,51.32,51.9
10,63.46429,-146.73474,43.73,41.28,41.86,57.39,51.72,52.29
10,63.46486,-147.95079,17.87,18.88,19.45,37.22,35.32,35.89
10,63.46683,-148.6785,14.5,13.49,14.06,27.43,23.79,24.36
10,63.46764,-144.77934,27.32,31.25,31.82,38.03,33.88,34.45
10,63.46791,-146.24597,31.8,35.47,36.05,43.37,45.54,46.11
10,63.46841,-147.38258,29.35,29.91,30.48,41.8,43.61,44.19
10,63.46925,-148.03056,17.36,16.19,16.76,33.93,29.7,30.27
10,63.46943,-146.81427,39.81,36.48,37.05,54.15,50.81,51.38
10,63.46957,-145.2682,33.18,35.35,35.92,61.33,53.36,53.93
10,63.46968,-145.75711,24.13,31.12,31.69,44.02,37.05,37.63
10,63.47076,-148.75839,13.99,13.32,13.89,26.64,21.7,22.28
10,63.47315,-147.46225,26.18,25.97,26.54,36.67,33.57,34.15
10,63.47335,-146.32541,34.16,37.42,38.0,48.12,47.68,48.25
10,63.47358,-148.11035,14.97,13.84,14.41,30.83,27.48,28.05
10,63.47398,-144.85846,21.93,28.01,28.59,27.16,28.11,28.69
10,63.47451,-146.89383,35.93,35.36,35.93,51.54,50.16,50.73
10,63.47542,-145.83646,24.28,28.77,29.35,36.76,33.18,33.76
10,63.47562,-145.34744,36.26,40.04,40.62,66.55,59.63,60.2
10,63.47784,-147.54196,25.91,25.44,26.02,37.48,31.41,31.99
10,63.47786,-148.19017,14.17,14.44,15.02,30.31,26.15,26.72
10,63.47874,-146.40491,33.32,35.46,36.03,52.47,52.5,53.07
10,63.47955,-146.97345,32.1,32.23,32.8,46.88,38.53,39.11
10,63.48028,-144.93761,19.64,19.51,20.09,35.16,29.26,29.83
10,63.48111,-145.91583,32.81,36.88,37.45,40.56,41.01,41.58
10,63.48162,-145.42671,33.63,39.79,40.36,61.28,62.34,62.91
10,63.48209,-148.27002,15.29,15.91,16.48,32.56,30.92,31.5
10,63.48247,-147.6217,25.88,26.1,26.67,39.62,35.81,36.38
10,63.48361,-144.52765,19.39,23.9,24.48,39.1,41.47,42.05
10,63.48409,-146.48442,33.36,33.79,34.36,53.14,48.94,49.51
10,63.48454,-147.05307,28.88,26.86,27.43,36.39,29.85,30.42
10,63.48628,-148.34988,17.74,17.53,18.11,35.65,35.58,36.15
10,63.48653,-145.01678,24.52,24.22,24.8,44.4,39.19,39.77
10,63.48676,-145.99525,29.92,36.44,37.01,43.57,42.61,43.19
10,63.48706,-147.70145,21.79,23.84,24.42,39.0,34.83,35.4
10,63.48756,-145.50601,33.04,39.62,40.2,54.03,63.71,64.29
10,63.48937,-146.56396,33.77,33.48,34.06,49.37,46.98,47.55
10,63.48948,-147.13275,31.33,28.47,29.04,40.61,36.86,37.43
10,63.49011,-144.60675,20.28,27.51,28.08,40.12,39.53,40.11
10,63.49041,-148.42978,19.28,18.85,19.42,36.55,37.12,37.7
10,63.49159,-147.78125,19.84,21.92,22.49,36.47,34.14,34.72
10,63.49235,-146.07471,22.48,28.83,29.41,42.65,44.39,44.96
10,63.49273,-145.09602,27.63,29.85,30.42,48.91,41.36,41.93
10,63.49346,-145.58536,37.58,41.01,41.59,54.9,64.73,65.31
10,63.49437,-147.21243,33.13,32.28,32.85,45.34,49.7,50.27
10,63.4945,-148.5097,18.45,18.62,19.19,38.47,38.34,38.92
10,63.49462,-146.64355,35.63,35.84,36.41,48.35,49.38,49.96
10,63.49608,-147.86107,21.83,23.05,23.63,39.07,36.48,37.06
10,63.49656,-144.68588,21.97,28.13,28.7,36.2,34.13,34.7
10,63.4979,-146.15419,25.05,27.42,27.99,51.94,49.2,49.77
10,63.49852,-148.58966,18.5,17.84,18.41,37.71,37.48,38.05
10,63.49888,-145.17529,24.65,26.28,26.85,58.38,48.19,48.77
10,63.49921,-147.29216,30.94,32.29,32.86,45.39,48.69,49.26
10,63.49931,-145.66476,38.5,40.46,41.03,59.38,64.78,65.35
10,63.49981,-146.72316,36.75,35.47,36.05,51.42,49.47,50.05
10,63.50052,-147.94092,20.91,21.48,22.06,43.17,39.89,40.46
10,63.50251,-148.66963,18.42,17.54,18.11,37.63,38.25,38.82
10,63.50296,-144.76506,19.1,23.18,23.75,21.27,24.86,25.43
10,63.5034,-146.23372,25.02,26.02,26.59,52.42,51.18,51.75
10,63.504,-147.37192,28.78,30.31,30.88,44.46,45.77,46.34
10,63.5049,-148.0208,19.03,18.64,19.22,40.23,40.19,40.76
10,63.50496,-146.80281,34.89,33.52,34.09,55.5,50.68,51.25
10,63.50498,-145.25459,26.79,28.39,28.96,52.25,47.78,48.35
10,63.50511,-145.74417,28.84,35.1,35.67,50.94,48.13,48.7
10,63.50644,-148.74963,16.21,16.29,16.86,31.2,26.83,27.4
10,63.50874,-147.45169,28.46,29.35,29.93,43.39,45.62,46.2
10,63.50884,-146.31328,28.62,28.43,29.0,60.0,50.53,51.11
10,63.50924,-148.10069,18.55,16.19,16.76,41.02,39.79,40.37
10,63.50932,-144.84427,14.46,16.87,17.45,14.75,17.94,18.52
10,63.51005,-146.88249,33.16,33.7,34.27,48.68,49.55,50.12
10,63.51086,-145.82362,27.18,30.51,31.08,41.28,36.64,37.21
10,63.51104,-145.33394,32.35,35.36,35.93,62.29,52.33,52.91
10,63.51344,-147.53152,31.95,32.58,33.16,44.8,47.63,48.2
10,63.51353,-148.18063,17.36,16.52,17.09,39.13,35.99,36.57
10,63.51423,-146.39287,29.96,30.54,31.11,53.64,60.46,61.03
10,63.51509,-146.96219,31.36,30.89,31.47,43.82,41.13,41.7
10,63.51562,-144.92354,22.22,27.17,27.74,24.31,26.32,26.89
10,63.51656,-145.90312,24.09,26.06,26.64,28.19,29.99,30.56
10,63.51704,-145.41333,37.03,41.49,42.07,72.71,69.88,70.45
10,63.51777,-148.26059,17.49,17.72,18.3,41.35,37.37,37.94
10,63.51807,-147.61136,32.66,33.06,33.63,47.63,48.11,48.68
10,63.51891,-144.513,20.82,24.73,25.3,27.85,25.86,26.44
10,63.51959,-146.4725,33.04,34.13,34.7,45.98,61.23,61.81
10,63.52009,-147.04193,31.22,29.35,29.93,46.57,42.73,43.3
10,63.52189,-145.00284,28.94,26.43,27.0,34.74,27.79,28.36
10,63.52197,-148.34056,19.9,19.54,20.12,41.89,36.49,37.06
10,63.52222,-145.98264,23.56,26.8,27.37,35.78,33.6,34.17
10,63.52267,-147.69122,29.65,28.72,29.29,45.73,51.15,51.73
10,63.52299,-145.49274,35.76,41.79,42.36,66.62,73.64,74.21
10,63.52489,-146.55215,37.3,37.33,37.9,41.9,57.16,57.74
10,63.52504,-147.12172,32.96,32.45,33.03,51.18,53.91,54.49
10,63.52542,-144.59221,18.88,24.16,24.73,37.45,32.46,33.03
10,63.5261,-148.42056,20.56,20.81,21.39,43.75,41.05,41.63
10,63.52721,-147.77113,27.84,28.3,28.88,48.96,51.26,51.84
10,63.52782,-146.06221,23.99,25.23,25.81,50.72,43.77,44.35
10,63.52809,-145.08217,24.54,23.27,23.84,43.6,38.7,39.27
10,63.5289,-145.57219,39.25,44.66,45.24,70.83,75.41,75.99
10,63.52993,-147.20151,32.2,33.92,34.5,47.93,56.88,57.45
10,63.53013,-146.63184,37.92,37.62,38.2,43.15,55.79,56.36
10,63.53019,-148.50061,19.84,19.64,20.21,49.86,40.42,40.99
10,63.5317,-147.85106,26.71,29.32,29.9,51.47,52.49,53.06
10,63.53188,-144.67146,20.39,24.29,24.86,30.07,28.5,29.08
10,63.53337,-146.1418,28.24,27.83,28.4,56.56,46.24,46.81
10,63.53423,-148.58066,20.08,19.24,19.81,45.96,39.01,39.58
10,63.53425,-145.16153,22.57,27.45,28.03,59.01,51.06,51.63
10,63.53476,-145.65167,37.65,43.44,44.01,72.97,67.59,68.16
10,63.53479,-147.28134,33.23,33.89,34.46,48.58,55.97,56.54
10,63.53534,-146.71156,35.36,35.35,35.93,44.14,54.16,54.73
10,63.53615,-147.93102,24.89,26.0,26.57,47.91,50.13,50.71
10,63.53822,-148.66075,19.9,19.18,19.76,45.36,38.61,39.18
10,63.5383,-144.75075,14.93,21.14,21.71,16.5,21.32,21.89
10,63.53887,-146.22144,30.79,30.17,30.74,71.97,58.3,58.87
10,63.53959,-147.36121,37.54,37.17,37.74,54.26,56.98,57.56
10,63.54037,-145.24097,24.29,30.57,31.15,55.51,51.65,52.23
10,63.54049,-146.79132,34.8,34.63,35.21,52.91,56.12,56.69
10,63.54054,-148.011,23.26,22.97,23.55,51.33,48.6,49.18
10,63.54056,-145.73122,30.24,37.02,37.59,57.51,57.34,57.91
10,63.54216,-148.74086,20.74,18.72,19.3,38.67,31.62,32.2
10,63.54433,-146.3011,33.54,37.13,37.7,56.87,76.62,77.19
10,63.54433,-147.4411,39.79,39.49,40.06,52.96,53.51,54.08
10,63.54466,-144.83006,12.11,16.32,16.9,11.68,16.98,17.56
10,63.54489,-148.09102,22.66,21.04,21.62,44.91,41.16,41.73
10,63.5456,-146.87109,35.94,36.66,37.23,53.3,54.01,54.58
10,63.54633,-145.81076,26.68,31.35,31.93,43.31,38.18,38.76
10,63.54643,-145.3204,31.82,31.77,32.35,51.77,47.82,48.39
10,63.54903,-147.52103,42.08,41.59,42.17,54.62,54.01,54.59
10,63.54918,-148.17105,21.9,20.92,21.5,43.91,37.67,38.24
10,63.54974,-146.3808,36.45,40.29,40.87,14.22,57.99,58.56
10,63.55064,-146.95093,38.52,38.8,39.37,54.79,56.77,57.35
10,63.55098,-144.90942,16.36,20.12,20.69,15.35,20.33,20.91
10,63.55204,-145.89038,18.24,22.55,23.13,20.55,25.44,26.02
10,63.55244,-145.3999,41.75,44.61,45.18,65.71,60.37,60.94
10,63.55343,-148.25111,19.69,20.43,21.0,42.24,40.2,40.78
10,63.55368,-147.60098,41.92,40.37,40.95,57.64,56.77,57.35
10,63.5551,-146.46054,38.89,41.78,42.36,17.25,55.75,56.33
10,63.55566,-147.03076,37.29,38.18,38.75,53.13,55.44,56.01
10,63.55724,-144.98883,21.51,24.4,24.97,24.09,24.2,24.77
10,63.55762,-148.33121,21.48,21.83,22.4,47.81,42.76,43.33
10,63.5577,-145.97,20.59,21.37,21.95,25.96,26.05,26.63
10,63.55828,-147.68097,36.82,35.15,35.73,58.45,57.98,58.55
10,63.55841,-145.47942,48.16,55.07,55.65,69.42,74.85,75.43
10,63.56041,-146.5403,43.17,45.45,46.03,29.45,56.26,56.84
