return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,65.36938,-146.33112,7.34,6.91,7.21,10.47,10.45,10.75
2,65.36941,-144.74725,3.54,3.99,4.28,4.14,4.44,4.74
2,65.37042,-146.94485,5.21,5.1,5.4,6.97,6.51,6.81
2,65.37141,-145.27519,4.86,5.49,5.79,8.46,8.67,8.96
2,65.37141,-145.80319,4.68,5.02,5.31,7.37,7.9,8.2
2,65.37276,-148.34448,5.75,5.96,6.25,6.41,6.52,6.81
2,65.37338,-147.64462,5.04,5.25,5.55,5.7,6.74,7.04
2,65.37481,-146.41695,8.22,7.86,8.16,11.68,10.59,10.89
2,65.37547,-147.03081,4.89,4.9,5.2,6.03,6.31,6.61
2,65.37583,-144.83269,3.77,4.14,4.44,4.55,5.03,5.33
2,65.37691,-148.43073,5.5,5.94,6.24,6.29,6.58,6.88
2,65.37716,-145.88889,5.43,5.36,5.65,8.5,8.63,8.93
2,65.37749,-145.36078,4.95,5.61,5.9,8.69,8.79,9.08
2,65.37798,-147.73074,5.65,5.72,6.02,6.22,7.11,7.41
2,65.38018,-146.50281,8.28,8.31,8.61,12.53,11.15,11.45
2,65.38046,-147.11679,4.82,4.84,5.14,5.95,6.19,6.49
2,65.38103,-148.517,5.13,5.87,6.17,5.74,6.67,6.97
2,65.38218,-144.91815,4.0,4.6,4.9,5.54,5.89,6.19
2,65.38255,-147.81689,6.6,6.7,6.99,7.77,7.52,7.82
2,65.38287,-145.97464,5.91,5.84,6.14,8.82,8.8,9.1
2,65.38353,-145.44638,4.59,5.19,5.49,7.68,7.49,7.79
2,65.38509,-148.60327,4.66,5.37,5.66,5.52,6.03,6.32
2,65.38539,-147.20284,4.82,4.72,5.02,6.07,6.05,6.35
2,65.3855,-146.58868,7.49,7.97,8.27,11.39,10.81,11.1
2,65.38703,-147.90305,7.12,7.48,7.77,8.41,8.18,8.48
2,65.38848,-145.00369,4.26,5.01,5.3,6.77,6.63,6.93
2,65.38852,-146.06042,6.15,6.34,6.64,9.17,9.53,9.83
2,65.38909,-148.68961,4.22,4.87,5.17,4.91,5.24,5.53
2,65.3895,-145.53204,4.27,4.64,4.94,7.18,6.54,6.83
2,65.39027,-147.28889,4.95,4.69,4.99,6.12,6.19,6.49
2,65.39076,-146.67462,6.69,6.74,7.04,9.37,8.9,9.2
2,65.39148,-147.98926,6.78,7.43,7.72,7.6,8.51,8.8
2,65.392,-144.56082,4.41,5.23,5.53,4.95,5.64,5.94
2,65.39304,-148.77596,3.99,4.6,4.9,4.77,4.92,5.22
2,65.39411,-146.14624,6.55,6.53,6.83,9.52,9.71,10.01
2,65.39474,-145.08925,4.59,5.14,5.44,7.05,7.42,7.71
2,65.3951,-147.375,5.07,4.83,5.13,5.76,6.38,6.68
2,65.39543,-145.61777,4.0,4.46,4.76,7.2,6.26,6.56
2,65.39587,-148.0755,6.15,6.3,6.59,6.46,6.96,7.25
2,65.39597,-146.76062,6.11,6.09,6.38,7.82,7.48,7.77
2,65.39852,-144.64627,4.35,4.89,5.19,5.17,5.55,5.85
2,65.39965,-146.23212,6.84,6.47,6.77,9.55,9.95,10.25
2,65.39987,-147.46112,5.14,4.93,5.23,5.62,6.27,6.57
2,65.4002,-148.16177,5.63,5.59,5.89,6.08,6.51,6.81
2,65.40094,-145.17487,4.87,5.22,5.52,7.47,7.74,8.03
2,65.40113,-146.84662,5.68,5.7,6.0,7.68,7.06,7.36
2,65.4013,-145.70351,4.02,4.41,4.71,7.19,6.12,6.41
2,65.40448,-148.24808,5.62,5.54,5.84,6.55,6.12,6.42
2,65.40459,-147.5473,5.26,5.44,5.74,6.25,6.93,7.23
2,65.40501,-144.73178,4.41,4.63,4.93,5.48,5.48,5.78
2,65.40514,-146.31802,7.7,7.14,7.44,10.39,9.92,10.21
2,65.40623,-146.93266,5.32,5.29,5.59,7.19,6.68,6.97
2,65.40709,-145.26051,5.15,5.63,5.93,8.85,8.16,8.45
2,65.40711,-145.78929,4.63,4.83,5.12,7.46,7.79,8.08
2,65.40871,-148.33441,5.69,5.69,5.98,6.71,6.4,6.7
2,65.40926,-147.6335,5.16,5.34,5.64,6.21,6.83,7.13
2,65.41058,-146.40396,8.55,8.39,8.69,12.18,10.77,11.07
2,65.41129,-147.01875,5.24,5.16,5.46,7.07,6.61,6.91
2,65.41142,-144.81734,4.48,4.7,4.99,5.7,5.7,6.0
2,65.41287,-145.87512,5.33,5.36,5.66,8.38,8.6,8.89
2,65.41287,-148.42078,5.45,5.65,5.95,6.67,6.63,6.93
2,65.41318,-145.34622,5.08,5.89,6.18,9.45,8.81,9.1
2,65.41386,-147.71974,5.39,5.32,5.62,6.08,6.36,6.66
2,65.41595,-146.48996,8.68,9.05,9.35,13.32,11.58,11.88
2,65.41628,-147.10487,5.26,5.25,5.55,6.94,6.86,7.16
2,65.41699,-148.50717,5.12,5.7,5.99,5.85,6.67,6.97
2,65.41779,-144.90294,4.48,4.87,5.17,6.0,6.13,6.42
2,65.41842,-147.806,6.04,5.91,6.2,6.61,7.15,7.44
2,65.41859,-145.961,5.71,5.88,6.18,9.09,9.01,9.31
2,65.41922,-145.43195,4.55,5.19,5.49,7.84,7.54,7.84
2,65.42106,-148.5936,4.5,5.11,5.4,5.37,5.77,6.07
2,65.42122,-147.19104,5.18,5.47,5.77,7.0,7.12,7.42
2,65.42128,-146.57599,7.7,8.19,8.48,12.12,11.44,11.73
2,65.42293,-147.8923,6.54,6.4,6.7,7.78,7.45,7.74
2,65.4241,-144.98859,4.42,5.15,5.45,6.25,6.45,6.75
2,65.42425,-146.04691,5.86,6.21,6.5,9.23,9.03,9.32
2,65.42507,-148.68004,4.1,4.45,4.75,4.67,4.87,5.17
2,65.4252,-145.51773,4.18,4.43,4.73,7.05,6.2,6.5
2,65.42612,-147.27722,5.58,5.73,6.02,7.73,7.34,7.63
2,65.42655,-146.66205,6.38,6.6,6.89,8.98,8.57,8.87
2,65.42738,-147.97864,6.18,6.31,6.61,6.43,7.24,7.54
2,65.42757,-144.54504,4.54,4.89,5.19,4.78,5.59,5.89
2,65.42902,-148.76651,3.96,4.33,4.62,4.56,4.58,4.88
2,65.42986,-146.13286,6.03,6.39,6.69,9.17,9.17,9.46
2,65.43037,-145.07428,4.46,5.12,5.42,6.53,6.83,7.13
2,65.43095,-147.36345,5.84,6.22,6.52,8.1,7.95,8.25
2,65.43114,-145.60358,4.12,4.27,4.57,7.22,6.25,6.55
2,65.43178,-146.74814,5.88,6.03,6.33,7.57,7.27,7.57
2,65.43178,-148.065,5.54,5.48,5.78,5.8,6.0,6.29
2,65.43411,-144.63065,5.11,4.88,5.17,5.47,5.62,5.91
2,65.4354,-146.21884,6.2,6.35,6.65,8.99,8.97,9.27
2,65.43573,-147.44971,5.8,5.78,6.08,6.99,7.36,7.66
2,65.43611,-148.1514,5.07,5.1,5.4,5.58,6.1,6.4
2,65.43658,-145.16,4.58,5.26,5.55,6.92,6.82,7.12
2,65.43694,-146.83427,5.73,5.94,6.24,7.79,7.26,7.56
2,65.43703,-145.68944,4.21,4.56,4.86,7.5,7.2,7.5
2,65.4404,-148.23785,4.97,4.98,5.28,6.18,5.75,6.05
2,65.44046,-147.53601,5.7,5.51,5.8,6.45,6.66,6.96
2,65.44059,-144.71628,4.97,5.1,5.39,5.69,5.71,6.01
2,65.4409,-146.30487,7.3,6.65,6.95,9.68,8.87,9.16
2,65.44205,-146.92044,5.67,5.93,6.23,7.69,6.9,7.2
2,65.44273,-145.24579,4.85,5.56,5.86,7.38,7.34,7.64
2,65.44286,-145.77536,4.41,4.78,5.07,8.1,8.31,8.61
2,65.44463,-148.32431,4.95,5.03,5.33,6.02,5.68,5.97
2,65.44513,-147.62234,5.52,5.44,5.74,6.27,6.55,6.85
2,65.44634,-146.39096,8.3,7.75,8.04,11.71,10.28,10.58
2,65.44703,-144.80194,4.63,5.3,5.59,5.42,5.87,6.17
2,65.44711,-147.00665,5.92,6.2,6.5,8.37,7.73,8.03
2,65.44862,-145.8613,4.89,5.2,5.5,8.16,8.73,9.02
2,65.44881,-148.4108,4.94,4.94,5.23,5.9,5.81,6.11
2,65.44884,-145.3316,4.79,5.63,5.93,7.83,7.55,7.84
2,65.44975,-147.70871,5.45,5.37,5.67,6.27,6.46,6.75
2,65.45173,-146.47707,8.34,8.73,9.03,12.66,10.99,11.29
2,65.45212,-147.0929,6.03,6.38,6.67,8.64,8.27,8.56
2,65.45294,-148.49731,4.71,4.9,5.19,5.37,5.77,6.07
2,65.45341,-144.88766,4.57,5.21,5.51,5.23,5.96,6.25
2,65.45432,-147.7951,5.91,5.7,6.0,6.62,7.15,7.44
2,65.45434,-145.9473,5.0,5.34,5.63,7.99,7.96,8.25
2,65.4549,-145.41748,4.35,5.31,5.6,7.46,7.69,7.98
2,65.45701,-148.58386,4.29,4.58,4.88,4.91,5.33,5.63
2,65.45706,-146.5632,7.66,8.37,8.67,11.78,11.27,11.57
2,65.45706,-147.1792,6.34,6.58,6.88,8.6,8.2,8.5
2,65.45883,-147.88153,6.14,6.02,6.31,6.81,7.25,7.55
2,65.45974,-144.97343,4.3,5.15,5.45,5.11,5.94,6.24
2,65.46001,-146.03334,5.06,5.38,5.67,7.69,7.46,7.75
2,65.46088,-145.50339,4.15,4.84,5.14,7.45,7.35,7.65
2,65.46103,-148.67044,3.94,4.26,4.56,4.47,4.5,4.79
2,65.46197,-147.2655,7.12,7.37,7.67,9.8,10.09,10.39
2,65.46235,-146.6494,6.56,7.04,7.34,9.64,9.01,9.31
2,65.46314,-144.52924,3.84,4.14,4.44,4.09,4.7,5.0
2,65.46329,-147.96799,5.82,5.78,6.08,6.01,6.22,6.52
2,65.46499,-148.75706,4.0,4.28,4.58,4.58,4.59,4.89
2,65.46562,-146.11942,5.12,5.39,5.68,7.51,7.29,7.59
2,65.466,-145.05925,4.33,4.96,5.26,5.4,5.74,6.04
2,65.4668,-147.35187,7.21,7.58,7.87,10.34,10.19,10.49
2,65.46684,-145.58934,4.4,4.96,5.25,7.91,8.6,8.9
2,65.46758,-146.73563,6.05,6.44,6.74,8.24,8.15,8.45
2,65.46769,-148.05449,5.36,5.4,5.7,5.54,5.94,6.24
2,65.4697,-144.61494,4.15,4.36,4.65,4.57,4.97,5.27
2,65.47118,-146.20554,5.42,5.48,5.78,7.57,7.74,8.03
2,65.4716,-147.43826,6.15,6.4,6.7,7.83,8.1,8.4
2,65.47204,-148.14102,4.84,4.92,5.22,5.47,5.98,6.28
2,65.47223,-145.14511,4.33,5.01,5.31,5.9,6.14,6.43
2,65.47272,-145.67534,4.53,5.21,5.51,8.21,8.76,9.06
2,65.47276,-146.8219,5.92,6.19,6.48,8.52,7.79,8.08
2,65.47619,-144.70071,4.31,4.68,4.98,4.53,5.4,5.7
2,65.47633,-147.52469,5.48,5.69,5.99,6.05,6.53,6.82
2,65.47633,-148.22757,4.55,4.64,4.94,5.29,5.38,5.68
2,65.47669,-146.29169,6.47,5.88,6.18,8.25,7.93,8.23
2,65.47787,-146.9082,6.32,6.71,7.0,9.14,8.85,9.15
2,65.47839,-145.23102,4.49,5.07,5.37,5.66,6.02,6.32
2,65.47856,-145.76138,4.35,5.27,5.57,7.78,7.82,8.12
2,65.48057,-148.31416,4.56,4.79,5.08,5.24,5.42,5.71
2,65.481,-147.61115,5.32,5.55,5.85,6.06,6.29,6.58
2,65.48214,-146.3779,7.57,6.78,7.07,9.77,8.68,8.98
2,65.48264,-144.7865,4.32,4.82,5.11,4.42,5.52,5.82
2,65.48294,-146.99454,6.72,7.15,7.45,10.26,10.36,10.65
2,65.48434,-145.84746,4.35,5.01,5.3,7.2,7.0,7.3
2,65.4845,-145.31696,4.56,5.15,5.45,6.6,6.38,6.67
2,65.48476,-148.40079,4.55,4.6,4.89,5.23,5.18,5.47
2,65.48563,-147.69763,5.57,5.55,5.84,6.32,6.55,6.84
2,65.48754,-146.46414,7.62,7.7,7.99,11.45,10.03,10.32
2,65.48795,-147.0809,6.78,7.1,7.39,9.83,9.44,9.74
2,65.48888,-148.48744,4.35,4.5,4.8,4.82,5.05,5.35
2,65.48902,-144.87236,4.35,4.89,5.19,4.41,5.56,5.86
2,65.49007,-145.93358,4.21,4.79,5.08,6.53,6.25,6.55
2,65.4902,-147.78415,5.94,5.77,6.06,6.55,6.9,7.2
2,65.49057,-145.40295,4.48,5.21,5.5,7.32,7.26,7.55
2,65.49288,-146.55042,7.25,7.67,7.97,10.95,10.43,10.73
2,65.49291,-147.16733,7.39,7.41,7.71,10.17,9.86,10.16
2,65.49297,-148.57411,4.07,4.35,4.65,4.58,4.77,5.07
2,65.49473,-147.87073,6.12,5.92,6.22,6.5,6.94,7.24
2,65.49536,-144.95825,4.18,4.98,5.28,4.23,5.56,5.86
2,65.49574,-146.01974,4.17,4.56,4.86,6.16,5.9,6.2
2,65.49657,-145.48898,4.57,5.28,5.58,7.94,7.99,8.29
2,65.49698,-148.66083,4.05,4.26,4.55,4.51,4.62,4.92
2,65.49782,-147.25377,8.58,8.83,9.13,11.42,10.9,11.19
2,65.49817,-146.63673,6.68,7.27,7.57,9.99,9.49,9.79
2,65.49876,-144.51338,3.58,3.86,4.16,4.05,4.19,4.49
2,65.49919,-147.95731,5.84,5.72,6.02,6.07,6.19,6.49
2,65.50095,-148.74756,4.0,4.19,4.49,4.54,4.9,5.2
2,65.50137,-146.10596,4.18,4.59,4.89,6.16,5.88,6.17
2,65.50165,-145.04419,4.26,5.2,5.5,4.6,5.71,6.01
2,65.50253,-145.57507,4.82,5.57,5.87,8.65,8.57,8.86
2,65.50266,-147.34024,8.31,9.08,9.38,11.88,11.56,11.86
2,65.50341,-146.72308,6.29,6.94,7.23,9.21,8.63,8.93
2,65.50361,-148.04395,5.37,5.38,5.67,5.65,5.79,6.08
2,65.50531,-144.59921,3.55,3.89,4.19,3.98,4.3,4.6
2,65.50694,-146.1922,4.51,4.63,4.93,6.49,6.09,6.39
2,65.50746,-147.42676,6.6,7.19,7.49,9.15,9.17,9.47
2,65.50787,-145.13017,4.12,5.26,5.56,4.59,5.77,6.06
2,65.50795,-148.13058,4.99,4.96,5.26,5.44,5.59,5.88
2,65.50842,-145.66119,4.66,5.65,5.95,7.72,7.99,8.28
2,65.50858,-146.80948,6.62,7.15,7.44,9.26,9.96,10.25
2,65.51182,-144.68509,3.56,3.94,4.24,3.78,4.32,4.62
2,65.51221,-147.51334,5.78,6.1,6.4,6.57,7.03,7.33
2,65.51226,-148.21729,4.99,4.92,5.22,5.53,5.52,5.82
2,65.51245,-146.27847,5.66,5.11,5.41,6.88,6.96,7.25
2,65.51373,-146.8959,7.36,7.81,8.11,10.51,10.33,10.63
2,65.51405,-145.21619,4.14,4.72,5.02,4.51,5.22,5.52
2,65.51427,-145.74736,4.17,5.16,5.46,6.63,6.65,6.94
2,65.51651,-148.304,5.01,5.19,5.49,5.67,5.91,6.21
2,65.51689,-147.59991,5.45,5.93,6.23,6.33,6.66,6.96
2,65.51791,-146.36481,6.73,6.02,6.32,8.68,8.02,8.32
2,65.51827,-144.77103,3.47,4.08,4.37,3.57,4.48,4.77
2,65.5188,-146.98238,7.58,8.19,8.49,11.35,11.17,11.47
2,65.52007,-145.83356,3.86,4.81,5.11,5.53,5.93,6.23
2,65.52017,-145.30228,4.18,4.8,5.1,5.05,5.47,5.77
2,65.52071,-148.39075,4.88,5.1,5.39,5.53,5.86,6.16
2,65.52152,-147.68652,5.37,5.41,5.71,6.14,6.2,6.49
2,65.52332,-146.45117,6.87,6.83,7.13,10.44,9.27,9.57
2,65.52382,-147.06888,7.56,8.06,8.35,10.81,11.19,11.49
2,65.52467,-144.85699,3.53,4.09,4.38,3.61,4.62,4.92
2,65.52484,-148.47754,4.52,4.72,5.01,4.9,5.17,5.47
2,65.5258,-145.91982,3.62,4.44,4.74,5.0,5.32,5.62
2,65.52611,-147.77319,5.74,5.57,5.86,6.04,6.3,6.6
2,65.52625,-145.3884,4.51,4.94,5.23,6.28,5.78,6.08
2,65.52867,-146.53757,6.69,7.18,7.47,10.48,9.91,10.2
2,65.52879,-147.15543,8.25,8.54,8.84,11.05,11.36,11.66
2,65.52892,-148.56433,4.23,4.33,4.62,4.75,4.7,5.0
2,65.53063,-147.85988,5.88,5.68,5.98,6.15,6.67,6.96
2,65.53102,-144.94301,3.64,4.33,4.62,3.6,5.05,5.34
2,65.53149,-146.0061,3.48,4.22,4.52,5.28,5.05,5.35
2,65.53226,-145.47455,4.72,5.21,5.51,6.77,6.62,6.92
2,65.53295,-148.65118,4.22,4.31,4.61,4.96,4.98,5.28
2,65.53369,-147.24199,8.96,9.39,9.68,12.33,11.75,12.05
2,65.53397,-146.62402,6.3,6.97,7.27,9.39,9.79,10.09
2,65.5351,-147.94659,5.62,5.47,5.76,5.9,5.9,6.2
2,65.53693,-148.73804,3.95,4.15,4.45,4.94,5.03,5.32
2,65.53712,-146.09244,3.67,4.13,4.43,5.57,5.3,5.59
2,65.53732,-145.02908,3.85,4.52,4.82,3.88,5.19,5.49
2,65.53822,-145.56076,4.93,5.29,5.59,7.08,6.93,7.23
2,65.53856,-147.32861,8.55,9.19,9.49,11.89,11.75,12.04
2,65.53922,-146.71049,6.27,6.83,7.12,9.39,9.97,10.26
2,65.53953,-148.03336,5.27,5.16,5.46,5.59,5.64,5.94
2,65.5409,-144.58344,3.32,3.78,4.08,4.03,4.41,4.71
2,65.54269,-146.1788,4.2,4.24,4.54,6.36,6.34,6.64
2,65.54336,-147.41525,6.92,7.58,7.88,9.46,9.71,10.01
2,65.54356,-145.11517,3.82,4.34,4.63,3.81,4.96,5.26
2,65.54388,-148.12013,5.44,5.1,5.39,6.04,5.73,6.03
2,65.54414,-145.647,4.66,5.21,5.51,6.21,6.59,6.89
2,65.5444,-146.79701,7.21,7.39,7.69,9.83,10.23,10.52
2,65.54742,-144.66943,3.27,3.77,4.07,3.92,4.57,4.87
2,65.54811,-147.50192,5.88,6.24,6.53,6.77,7.33,7.63
2,65.54819,-148.20695,5.61,5.43,5.73,6.74,6.55,6.85
2,65.54822,-146.26523,5.04,4.8,5.1,7.3,7.02,7.32
2,65.54955,-146.88358,7.98,8.31,8.61,11.87,10.53,10.83
2,65.54974,-145.20132,3.78,4.16,4.46,3.94,4.77,5.06
2,65.54999,-145.73331,4.26,4.92,5.21,5.18,5.93,6.23
2,65.55245,-148.29379,5.38,5.42,5.71,6.38,6.69,6.98
2,65.5528,-147.58864,5.18,5.72,6.02,5.99,6.6,6.9
2,65.55369,-146.35168,5.98,5.47,5.76,8.13,8.11,8.41
2,65.55389,-144.75549,3.11,3.74,4.04,3.69,4.45,4.75
2,65.55463,-146.97017,8.11,8.56,8.85,12.8,11.14,11.43
2,65.55579,-145.81963,4.14,5.1,5.39,5.44,5.93,6.23
2,65.55588,-145.28754,3.96,4.47,4.77,4.34,4.91,5.21
2,65.55665,-148.38068,5.1,5.21,5.51,5.75,6.3,6.6
2,65.55745,-147.67538,4.72,5.19,5.49,5.04,5.63,5.93
2,65.55911,-146.43817,6.39,6.36,6.66,9.74,8.98,9.28
2,65.55965,-147.05679,7.9,8.59,8.88,11.87,11.07,11.37
2,65.5603,-144.84158,3.13,3.67,3.97,3.41,4.1,4.4
2,65.5608,-148.46759,4.83,5.12,5.41,5.59,5.98,6.28
2,65.56154,-145.90601,3.85,4.88,5.18,5.14,5.56,5.86
2,65.56195,-145.37378,4.26,5.0,5.3,4.7,5.31,5.6
2,65.56203,-147.76218,5.25,5.34,5.63,5.38,5.83,6.12
2,65.56447,-146.52469,6.41,6.7,7.0,9.67,9.2,9.5
2,65.56464,-147.14346,7.74,8.37,8.66,10.92,11.04,11.34
2,65.56488,-148.55453,4.46,4.81,5.11,5.1,5.55,5.85
2,65.56657,-147.849,5.59,5.53,5.83,5.87,6.5,6.8
2,65.56666,-144.92773,3.19,3.85,4.15,3.41,4.15,4.45
2,65.56724,-145.99242,3.51,4.24,4.54,5.16,5.23,5.53
2,65.56798,-145.46007,4.44,5.44,5.74,5.13,5.81,6.11
2,65.56892,-148.64151,4.02,4.41,4.71,4.88,5.2,5.5
2,65.56955,-147.23016,7.87,8.32,8.62,10.73,10.75,11.05
2,65.56978,-146.61127,6.41,6.78,7.07,9.92,9.43,9.73
2,65.57104,-147.93585,5.45,5.33,5.63,5.77,5.93,6.23
2,65.57288,-146.07889,3.81,4.45,4.75,5.81,5.73,6.03
2,65.5729,-148.7285,3.76,4.28,4.58,4.6,5.08,5.38
2,65.57295,-145.01392,3.36,3.97,4.27,3.48,4.33,4.63
2,65.57396,-145.5464,4.72,5.26,5.56,5.27,5.92,6.22
2,65.57443,-147.31693,7.62,7.96,8.26,10.07,9.86,10.15
2,65.57503,-146.69788,6.56,6.88,7.18,10.08,10.09,10.39
2,65.57548,-148.02274,5.21,5.08,5.38,5.6,5.58,5.88
2,65.5765,-144.5676,3.25,3.93,4.23,4.02,4.69,4.99
2,65.57684,-148.81552,3.65,4.13,4.43,4.59,4.8,5.09
2,65.57846,-146.16537,4.25,4.77,5.07,6.7,6.99,7.28
2,65.57921,-145.10016,3.41,3.96,4.26,3.48,4.36,4.66
2,65.57923,-147.40369,6.52,7.05,7.35,8.23,8.82,9.12
2,65.57985,-148.10965,5.5,5.3,5.6,6.56,6.64,6.94
2,65.57987,-145.63277,4.47,4.92,5.21,4.68,5.42,5.71
2,65.58024,-146.78452,7.01,7.14,7.44,10.34,9.91,10.2
2,65.58303,-144.65373,3.23,3.75,4.05,3.84,4.58,4.88
2,65.58399,-146.25192,4.65,4.96,5.26,7.24,7.79,8.09
2,65.58399,-147.49051,5.65,5.82,6.12,6.18,6.82,7.12
2,65.58415,-148.19659,5.56,5.6,5.9,7.54,6.81,7.1
2,65.58538,-146.87122,7.45,7.48,7.78,11.87,10.22,10.52
2,65.5854,-145.18643,3.5,4.11,4.41,3.77,4.55,4.85
2,65.58573,-145.71919,4.18,4.67,4.97,4.61,5.29,5.59
2,65.58842,-148.28357,5.37,5.38,5.68,6.83,6.63,6.93
2,65.58871,-147.57735,4.81,5.3,5.6,5.38,5.89,6.18
2,65.58947,-146.3385,5.18,5.17,5.47,7.55,7.6,7.9
2,65.5895,-144.7399,3.14,3.65,3.95,3.72,4.44,4.74
2,65.59048,-146.95793,7.12,7.72,8.02,12.32,10.31,10.61
2,65.59155,-145.27277,3.69,4.43,4.73,4.1,5.02,5.32
2,65.59155,-145.80566,4.22,4.97,5.26,5.25,5.8,6.1
2,65.59263,-148.37057,5.07,5.21,5.51,5.92,6.45,6.75
2,65.59335,-147.66422,4.56,4.89,5.19,4.75,5.34,5.63
2,65.5949,-146.42511,5.85,5.61,5.9,7.87,7.74,8.04
2,65.5955,-147.04469,6.52,7.46,7.76,10.14,9.85,10.15
2,65.59592,-144.82614,3.08,3.65,3.95,3.53,4.11,4.41
5,62.682,-147.53268,4.7,5.96,6.25,10.08,8.01,8.31
5,62.68213,-144.53275,7.0,7.65,7.95,7.48,7.78,8.07
5,62.68214,-148.16132,4.9,5.57,5.86,10.4,8.44,8.74
5,62.68298,-146.42998,5.6,6.43,6.73,9.82,8.69,8.99
5,62.68371,-146.98134,5.32,6.1,6.39,8.11,8.29,8.58
5,62.68505,-145.00702,6.31,7.66,7.96,8.69,8.92,9.21
5,62.68549,-145.95569,6.16,7.62,7.92,9.13,7.84,8.14
5,62.68616,-145.48135,6.92,7.67,7.96,11.29,9.81,10.1
5,62.68639,-148.23874,5.1,5.86,6.16,11.31,9.63,9.93
5,62.68663,-147.61002,4.73,5.95,6.25,10.86,7.8,8.1
5,62.68829,-146.5071,5.76,6.38,6.68,10.12,9.44,9.74
5,62.6886,-144.60944,6.76,7.45,7.74,7.29,7.99,8.29
5,62.68867,-147.05856,5.26,6.16,6.46,8.3,8.24,8.54
5,62.69057,-148.31619,5.65,6.71,7.01,11.41,10.57,10.87
5,62.69109,-146.03271,6.11,7.62,7.92,9.98,8.3,8.59
5,62.6912,-147.68735,4.91,5.72,6.01,10.09,7.81,8.11
5,62.69123,-145.08382,6.36,7.49,7.79,8.79,8.68,8.98
5,62.69205,-145.55827,7.12,7.86,8.16,11.21,9.97,10.26
5,62.69355,-146.58424,6.08,6.29,6.59,9.59,9.86,10.15
5,62.69359,-147.13583,5.07,6.05,6.34,8.16,7.46,7.76
5,62.69471,-148.39368,6.03,7.03,7.33,12.52,10.48,10.78
5,62.69503,-144.68616,6.45,7.47,7.76,7.1,8.42,8.72
5,62.69574,-147.76474,4.99,5.76,6.06,9.83,8.17,8.47
5,62.69664,-146.10977,5.94,7.31,7.61,9.43,8.39,8.69
5,62.69737,-145.16068,6.33,7.24,7.54,9.07,8.55,8.84
5,62.6979,-145.63524,7.39,8.61,8.91,10.25,10.44,10.73
5,62.69847,-147.2131,5.14,6.32,6.62,8.27,8.01,8.31
5,62.69876,-146.66142,6.17,6.39,6.69,10.1,10.29,10.59
5,62.6988,-148.47116,6.0,6.98,7.28,10.54,9.18,9.47
5,62.70022,-147.84213,5.2,5.7,5.99,9.77,7.56,7.86
5,62.70142,-144.76294,6.32,7.31,7.61,7.3,8.49,8.79
5,62.70214,-146.18686,5.9,7.11,7.41,9.74,8.55,8.84
5,62.70285,-148.54871,6.12,6.77,7.07,8.23,8.61,8.91
5,62.70329,-147.29042,5.54,6.85,7.15,9.83,9.09,9.39
5,62.70346,-145.23756,6.34,7.22,7.52,9.02,8.25,8.55
5,62.7037,-145.71223,7.6,9.0,9.3,10.15,10.25,10.55
5,62.70393,-146.73865,6.07,6.81,7.1,10.14,10.11,10.41
5,62.70466,-147.91956,4.84,5.15,5.44,8.56,7.41,7.7
5,62.70684,-148.62625,6.54,6.57,6.87,8.8,8.55,8.85
5,62.70761,-146.26399,5.94,6.84,7.14,9.75,7.94,8.23
5,62.70774,-144.83974,6.31,7.25,7.55,7.84,8.66,8.96
5,62.70807,-147.36777,5.93,7.01,7.31,11.29,9.53,9.83
5,62.70904,-146.81587,6.07,6.63,6.93,10.26,9.65,9.95
5,62.70904,-147.99701,4.37,4.89,5.19,7.88,6.74,7.04
5,62.70945,-145.78925,7.61,8.62,8.91,10.06,9.2,9.5
5,62.70951,-145.31448,6.58,7.23,7.52,9.42,8.19,8.49
5,62.71079,-148.70383,6.5,6.29,6.59,8.74,8.13,8.43
5,62.7128,-147.44513,5.28,6.35,6.65,9.49,9.01,9.31
5,62.71301,-146.34116,5.93,6.71,7.01,9.19,7.36,7.66
5,62.71338,-148.07449,4.8,5.68,5.97,10.21,8.17,8.46
5,62.71404,-144.91656,6.48,7.65,7.95,9.14,9.03,9.33
5,62.71412,-146.89314,6.03,6.21,6.51,9.64,8.14,8.44
5,62.7147,-148.78142,6.28,5.89,6.19,7.34,7.56,7.85
5,62.71516,-145.86632,7.43,8.31,8.61,10.47,8.85,9.15
5,62.7155,-145.39145,7.05,7.45,7.75,11.22,9.27,9.57
5,62.71731,-144.51855,7.23,8.15,8.45,7.72,8.53,8.82
5,62.71748,-147.52254,4.82,6.15,6.45,9.3,8.45,8.75
5,62.71767,-148.15201,5.46,6.76,7.06,11.39,9.69,9.99
5,62.71838,-146.41833,5.92,6.74,7.04,9.22,7.5,7.79
5,62.71914,-146.97046,5.82,6.48,6.78,8.99,8.47,8.77
5,62.72028,-144.99345,6.65,7.73,8.02,9.53,9.07,9.37
5,62.72082,-145.94342,7.56,8.47,8.76,9.91,9.04,9.34
5,62.72145,-145.46843,7.46,7.83,8.13,11.26,10.41,10.7
5,62.72192,-148.22954,5.19,6.75,7.05,11.87,9.95,10.25
5,62.72211,-147.59996,4.52,6.06,6.36,10.37,8.42,8.71
5,62.7237,-146.49557,6.03,6.62,6.92,10.33,8.88,9.18
