return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,65.08631,-145.39111,40.59,39.61,41.61,57.18,54.44,56.44
2,65.08651,-147.73248,30.66,34.87,36.87,33.25,37.47,39.47
2,65.08878,-146.51936,50.85,50.81,52.81,64.85,61.78,63.78
2,65.08899,-147.12595,36.05,37.76,39.76,43.65,47.10,49.10
2,65.08959,-148.50923,36.79,41.87,43.87,41.14,45.84,47.84
2,65.09105,-147.81758,32.02,35.80,37.80,36.06,41.60,43.60
2,65.09107,-144.95384,38.59,41.13,43.13,54.10,54.28,56.28
2,65.09156,-145.99756,36.10,40.38,42.38,43.60,51.04,53.04
2,65.09232,-145.47571,40.39,39.08,41.08,55.04,52.50,54.50
2,65.09364,-148.59448,33.65,39.39,41.39,37.69,42.11,44.11
2,65.09392,-147.21094,37.43,40.54,42.54,47.43,50.53,52.53
2,65.09409,-146.60422,44.37,46.10,48.10,47.69,54.20,56.20
2,65.09443,-144.51642,32.01,36.05,38.05,47.98,47.36,49.36
2,65.09554,-147.90271,33.66,37.89,39.89,38.31,43.56,45.56
2,65.09719,-146.08234,34.43,38.42,40.42,43.59,47.72,49.72
2,65.09735,-145.03833,41.99,43.89,45.89,63.77,62.87,64.87
2,65.09765,-148.67976,31.17,37.24,39.24,34.35,40.78,42.78
2,65.09827,-145.56033,40.72,40.10,42.10,54.26,54.37,56.37
2,65.09879,-147.29597,37.27,40.80,42.80,42.07,49.03,51.03
2,65.09933,-146.68912,39.93,43.14,45.14,42.66,48.45,50.45
2,65.09998,-147.98788,35.07,40.56,42.56,39.33,46.29,48.29
2,65.10098,-144.60083,37.67,41.18,43.18,63.34,56.51,58.51
2,65.1016,-148.76508,30.45,36.94,38.94,32.54,39.33,41.33
2,65.10277,-146.16711,33.49,37.86,39.86,44.55,48.44,50.44
2,65.10358,-145.12288,43.26,44.91,46.91,66.94,63.68,65.68
2,65.10361,-147.38104,36.40,39.87,41.87,39.53,46.10,48.10
2,65.10417,-145.64502,42.63,42.90,44.90,56.22,59.26,61.26
2,65.10437,-148.07309,37.05,41.78,43.78,40.07,47.50,49.50
2,65.10452,-146.77406,36.73,41.85,43.85,40.89,49.69,51.69
2,65.10747,-144.68527,40.59,44.43,46.43,68.40,60.84,62.84
2,65.10828,-146.25195,37.00,39.23,41.23,48.50,49.41,51.41
2,65.10837,-147.46613,34.42,39.33,41.33,36.08,45.02,47.02
2,65.1087,-148.15831,39.62,44.43,46.43,43.43,49.23,51.23
2,65.10967,-146.85904,35.04,40.47,42.47,38.17,47.65,49.65
2,65.10975,-145.20746,41.04,42.35,44.35,65.02,63.56,65.56
2,65.11002,-145.72974,43.48,43.80,45.80,58.57,61.48,63.48
2,65.11298,-148.24356,41.38,47.22,49.22,44.29,50.88,52.88
2,65.11308,-147.55127,34.14,38.72,40.72,35.22,43.81,45.81
2,65.11375,-146.33682,44.61,45.75,47.75,54.08,56.46,58.46
2,65.11391,-144.76974,39.23,43.45,45.45,59.49,61.24,63.24
2,65.11476,-146.94405,35.19,39.84,41.84,41.83,48.11,50.11
2,65.11581,-145.81448,40.84,44.00,46.00,54.73,54.45,56.45
2,65.11587,-145.2921,37.51,38.96,40.96,53.71,51.44,53.44
2,65.1172,-148.32886,40.84,47.95,49.95,43.54,51.34,53.34
2,65.11774,-147.63641,35.10,38.16,40.16,36.59,41.22,43.22
2,65.11918,-146.42175,48.06,49.06,51.06,59.93,60.23,62.23
2,65.1198,-147.0291,36.30,39.15,41.15,42.59,48.93,50.93
2,65.12031,-144.85428,37.97,41.91,43.91,58.33,58.68,60.68
2,65.12137,-148.41417,38.76,44.93,46.93,42.01,49.44,51.44
2,65.12156,-145.89929,35.64,38.59,40.59,44.28,48.76,50.76
2,65.12193,-145.37677,34.96,37.24,39.24,48.30,49.20,51.20
2,65.12234,-147.72162,35.42,37.77,39.77,36.77,39.99,41.99
2,65.12454,-146.50668,46.02,47.11,49.11,54.44,56.14,58.14
2,65.12479,-147.11418,36.87,39.19,41.19,44.29,48.84,50.84
2,65.12548,-148.49951,35.22,39.91,41.91,39.06,43.47,45.47
2,65.12665,-144.93886,38.76,44.40,46.40,62.85,59.78,61.78
2,65.12689,-147.80684,35.64,38.59,40.59,38.96,45.17,47.17
2,65.12724,-145.98413,34.53,37.70,39.70,45.20,46.76,48.76
2,65.12795,-145.46149,34.12,35.66,37.66,44.02,45.02,47.02
2,65.12955,-148.5849,32.78,37.23,39.23,36.05,40.13,42.13
2,65.12971,-147.19931,37.49,40.52,42.52,42.54,49.12,51.12
2,65.12985,-146.59167,41.62,42.34,44.34,45.69,52.40,54.40
2,65.13139,-147.89209,36.56,39.66,41.66,41.37,45.11,47.11
2,65.13288,-146.069,33.94,37.58,39.58,54.59,49.19,51.19
2,65.13294,-145.02347,38.22,43.44,45.44,61.99,60.84,62.84
2,65.13356,-148.6703,32.20,37.26,39.26,34.95,38.98,40.98
2,65.13391,-145.54623,34.52,34.71,36.71,46.87,44.80,46.80
2,65.13459,-147.28445,36.98,39.86,41.86,41.22,47.32,49.32
2,65.1351,-146.6767,40.62,43.01,45.01,46.78,54.12,56.12
2,65.13583,-147.97739,37.61,42.15,44.15,42.29,48.21,50.21
2,65.13652,-144.5853,34.46,38.44,40.44,44.87,46.62,48.62
2,65.13752,-148.75574,31.70,36.74,38.74,34.06,38.32,40.32
2,65.13847,-146.15393,31.73,36.61,38.61,45.29,46.80,48.80
2,65.13918,-145.10814,37.57,40.80,42.80,53.12,52.66,54.66
2,65.13942,-147.36963,35.71,37.91,39.91,36.99,42.90,44.90
2,65.13982,-145.63104,35.87,36.37,38.37,49.47,46.93,48.93
2,65.14023,-148.06271,39.79,45.98,47.98,44.73,51.62,53.62
2,65.14031,-146.76176,40.88,45.36,47.36,47.28,55.43,57.43
2,65.14303,-144.66986,35.61,39.64,41.64,46.76,47.52,49.52
2,65.144,-146.23889,31.36,33.68,35.68,39.51,43.53,45.53
2,65.14419,-147.45485,37.38,40.05,42.05,37.88,43.12,45.12
2,65.14457,-148.14807,41.20,47.69,49.69,43.14,53.64,55.64
2,65.14536,-145.19284,35.59,37.40,39.40,46.97,48.78,50.78
2,65.14547,-146.84686,38.51,43.87,45.87,44.30,53.06,55.06
2,65.14568,-145.71588,36.28,38.65,40.65,47.17,47.63,49.63
2,65.14886,-148.23346,41.19,48.69,50.69,43.15,53.30,55.30
2,65.14891,-147.5401,40.50,44.99,46.99,42.43,50.63,52.63
2,65.14948,-144.75449,34.72,39.19,41.19,47.13,48.20,50.20
2,65.14948,-146.32388,39.57,38.95,40.95,49.83,46.82,48.82
2,65.15057,-146.93201,38.21,42.46,44.46,47.27,50.56,52.56
2,65.15148,-145.27759,32.47,35.86,37.86,41.83,45.11,47.11
2,65.15148,-145.80075,34.70,38.81,40.81,44.72,47.38,49.38
2,65.15309,-148.31886,40.57,48.28,50.28,42.85,52.78,54.78
2,65.15357,-147.6254,41.59,44.82,46.82,44.86,53.43,55.43
2,65.15491,-146.40891,45.91,45.36,47.36,56.13,57.63,59.63
2,65.1556,-147.01718,38.23,41.91,43.91,47.72,50.57,52.57
2,65.15588,-144.83913,34.09,41.32,43.32,52.20,53.07,55.07
2,65.15724,-145.88568,33.11,34.18,36.18,43.65,44.83,46.83
2,65.15726,-148.40431,38.37,44.16,46.16,42.72,48.92,50.92
2,65.15756,-145.3624,29.43,33.63,35.63,35.56,38.29,40.29
2,65.15819,-147.71072,39.42,41.34,43.34,41.20,47.37,49.37
2,65.16028,-146.49399,46.21,48.45,50.45,58.66,56.91,58.91
2,65.1606,-147.10239,37.02,39.31,41.31,39.76,47.51,49.51
2,65.16138,-148.48978,34.98,39.77,41.77,38.90,43.35,45.35
2,65.16223,-144.92383,33.53,40.38,42.38,53.09,54.83,56.83
2,65.16274,-147.79607,38.69,40.94,42.94,42.52,47.15,49.15
2,65.16294,-145.97064,33.95,33.81,35.81,49.68,45.95,47.95
2,65.16359,-145.44722,29.23,30.56,32.56,35.79,35.61,37.61
2,65.16546,-148.57529,33.61,38.20,40.20,36.55,40.08,42.08
2,65.16554,-147.18762,36.86,38.56,40.56,40.65,44.79,46.79
2,65.1656,-146.5791,45.73,47.68,49.68,57.92,58.92,60.92
2,65.16725,-147.88145,39.81,44.74,46.74,44.26,50.06,52.06
2,65.16853,-145.00858,32.82,37.26,39.26,42.50,46.30,48.30
2,65.16858,-146.05563,32.47,33.97,35.97,48.04,43.96,45.96
2,65.16947,-148.66083,32.95,37.25,39.25,35.59,39.28,41.28
2,65.16956,-145.5321,29.78,30.58,32.58,39.83,39.84,41.84
2,65.17043,-147.27289,37.77,40.54,42.54,42.20,46.99,48.99
2,65.17087,-146.66425,44.91,47.38,49.38,57.47,61.32,63.32
2,65.1717,-147.96687,43.73,49.98,51.98,52.45,55.82,57.82
2,65.17208,-144.56975,29.73,34.91,36.91,35.23,39.31,41.31
2,65.17345,-148.74637,31.63,35.48,37.48,34.03,38.01,40.01
2,65.17417,-146.14069,29.99,33.75,35.75,38.84,43.41,45.41
2,65.17477,-145.09335,31.69,35.05,37.05,38.40,40.49,42.49
2,65.17526,-147.35822,39.94,44.11,46.11,42.12,50.54,52.54
2,65.17548,-145.61702,31.37,31.07,33.07,41.88,41.98,43.98
2,65.17607,-146.74942,41.11,45.03,47.03,46.90,56.52,58.52
2,65.17611,-148.05231,46.23,56.46,58.46,53.93,60.41,62.41
2,65.1786,-144.65442,29.70,35.15,37.15,35.86,38.06,40.06
2,65.17971,-146.22577,29.27,32.49,34.49,40.26,42.30,44.30
2,65.18004,-147.44354,42.64,46.45,48.45,44.82,53.24,55.24
2,65.18045,-148.13779,45.24,55.90,57.90,49.19,63.29,65.29
2,65.18096,-145.17818,29.80,34.67,36.67,35.12,38.84,40.84
2,65.18124,-146.83466,37.86,41.12,43.12,42.27,52.08,54.08
2,65.18134,-145.702,32.35,32.57,34.57,43.52,44.56,46.56
2,65.18475,-148.2233,42.16,51.18,53.18,44.78,57.75,59.75
2,65.18477,-147.52893,45.58,50.85,52.85,51.07,57.96,59.96
2,65.18507,-144.73917,31.51,36.27,38.27,38.89,42.69,44.69
2,65.1852,-146.31088,35.11,35.66,37.66,46.69,44.84,46.84
2,65.18634,-146.91992,37.93,41.14,43.14,45.11,48.55,50.55
2,65.1871,-145.26306,27.40,31.64,33.64,32.07,36.69,38.69
2,65.18716,-145.78699,33.24,33.85,35.85,46.43,45.54,47.54
2,65.18897,-148.30884,40.19,48.03,50.03,44.52,52.73,54.73
2,65.18944,-147.61433,44.85,50.05,52.05,50.59,57.00,59.00
2,65.19064,-146.39604,42.07,42.70,44.70,52.64,55.26,57.26
2,65.1914,-147.0052,37.27,40.38,42.38,42.36,46.94,48.94
2,65.19148,-144.82391,31.11,37.88,39.88,43.20,43.87,45.87
2,65.19292,-145.87204,34.27,34.34,36.34,52.44,47.45,49.45
2,65.19317,-148.39441,36.42,41.83,43.83,41.83,46.21,48.21
2,65.19319,-145.34796,25.45,27.56,29.56,29.31,32.21,34.21
2,65.19406,-147.69978,41.22,45.19,47.19,43.01,52.89,54.89
2,65.19601,-146.48123,46.65,47.50,49.50,60.00,60.43,62.43
2,65.1964,-147.09055,36.21,37.00,39.00,37.81,42.98,44.98
2,65.1973,-148.48001,34.08,38.00,40.00,37.08,40.78,42.78
2,65.19784,-144.90875,30.44,36.43,38.43,38.65,42.56,44.56
2,65.19863,-145.95712,34.34,33.24,35.24,53.13,45.31,47.31
2,65.19863,-147.78526,40.86,45.15,47.15,45.69,50.00,52.00
2,65.19923,-145.43292,25.94,27.55,29.55,33.61,33.59,35.59
2,65.20135,-146.56647,45.72,46.52,48.52,61.33,58.52,60.52
2,65.20135,-147.1759,36.38,37.82,39.82,37.15,43.71,45.71
2,65.20137,-148.56564,34.34,39.77,41.77,37.47,41.55,43.55
2,65.20314,-147.87076,45.19,50.40,52.40,52.43,55.13,57.13
2,65.20415,-144.99361,29.06,35.39,37.39,32.47,38.70,40.70
2,65.20428,-146.04224,31.84,32.42,34.42,42.95,41.47,43.47
2,65.20521,-145.51791,27.37,28.74,30.74,36.32,38.88,40.88
2,65.20539,-148.65131,32.65,38.77,40.77,35.84,41.27,43.27
2,65.20624,-147.26131,41.13,43.07,45.07,45.80,48.30,50.30
2,65.20662,-146.65175,41.54,42.99,44.99,51.00,53.07,55.07
2,65.2076,-147.95631,51.54,57.76,59.76,58.20,64.26,66.26
2,65.20763,-144.55414,28.52,32.74,34.74,32.48,36.00,38.00
2,65.20937,-148.73698,29.73,35.68,37.68,33.16,39.22,41.22
2,65.20988,-146.12741,30.25,32.55,34.55,39.97,40.77,42.77
2,65.21041,-145.07852,28.25,32.12,34.12,31.12,35.35,37.35
2,65.21108,-147.34674,46.45,49.37,51.37,54.09,55.70,57.70
2,65.21114,-145.60297,29.89,31.58,33.58,42.49,41.40,43.40
2,65.21185,-146.73706,37.05,39.50,41.50,41.25,47.68,49.68
2,65.21201,-148.04189,51.22,62.54,64.54,58.11,67.15,69.15
2,65.21415,-144.63895,27.88,32.85,34.85,33.59,36.75,38.75
2,65.21543,-146.21262,30.54,33.88,35.88,45.48,44.78,46.78
2,65.21587,-147.43222,48.42,51.62,53.62,56.68,58.76,60.76
2,65.21635,-148.12749,47.34,57.60,59.60,48.83,66.91,68.91
2,65.21661,-145.16347,27.32,29.80,31.80,29.69,33.20,35.20
2,65.21701,-145.68805,32.39,33.39,35.39,46.71,45.58,47.58
2,65.21701,-146.8224,34.70,37.44,39.44,38.02,44.85,46.85
2,65.2206,-147.5177,48.04,52.26,54.26,56.64,59.74,61.74
2,65.22063,-144.72379,27.92,33.59,35.59,35.43,40.17,42.17
2,65.22066,-148.21313,42.40,52.55,54.55,46.26,57.51,59.51
2,65.22093,-146.29785,33.34,35.88,37.88,47.95,47.33,49.33
2,65.22213,-146.90779,35.37,37.22,39.22,39.45,44.74,46.74
2,65.22276,-145.24846,24.59,27.74,29.74,26.47,31.90,33.90
2,65.22284,-145.77318,33.74,35.11,37.11,48.64,48.25,50.25
2,65.22491,-148.2988,37.99,47.90,49.90,44.22,52.45,54.45
2,65.22528,-147.60324,44.46,50.42,52.42,51.31,58.37,60.37
2,65.22638,-146.38313,38.97,38.27,40.27,50.90,49.76,51.76
2,65.22705,-144.80869,28.58,34.64,36.64,35.08,39.21,41.21
2,65.22719,-146.99321,36.54,37.45,39.45,37.65,43.46,45.46
2,65.22861,-145.85834,34.49,35.97,37.97,49.90,50.95,52.95
2,65.22885,-145.3335,23.54,26.24,28.24,26.97,29.87,31.87
2,65.2291,-148.38449,34.20,40.34,42.34,38.52,44.38,46.38
2,65.22991,-147.68881,41.85,47.68,49.68,46.24,55.76,57.76
2,65.23176,-146.46846,41.57,41.05,43.05,52.97,50.60,52.60
2,65.2322,-147.07866,37.70,37.79,39.79,37.94,42.69,44.69
2,65.23323,-148.47021,34.18,39.23,41.23,36.84,41.32,43.32
2,65.23343,-144.89362,27.56,34.78,36.78,30.08,36.83,38.83
2,65.23432,-145.94354,33.86,34.09,36.09,49.78,48.86,50.86
2,65.23448,-147.77441,43.41,48.25,50.25,51.26,53.24,55.24
2,65.23489,-145.41858,24.04,26.85,28.85,32.45,32.84,34.84
2,65.2371,-146.5538,40.26,40.59,42.59,47.58,48.23,50.23
2,65.23716,-147.16415,39.55,40.84,42.84,40.69,46.48,48.48
2,65.23732,-148.55597,34.21,42.82,44.82,38.03,45.29,47.29
2,65.23901,-147.86006,47.37,51.97,53.97,56.11,58.68,60.68
2,65.23975,-144.97861,26.48,31.28,33.28,28.30,34.71,36.71
2,65.23999,-146.02881,32.60,34.30,36.30,48.64,45.83,47.83
2,65.24135,-148.64175,32.97,42.52,44.52,37.82,45.16,47.16
2,65.24206,-147.24968,43.24,44.82,46.82,51.94,51.83,53.83
2,65.24239,-146.63922,38.26,37.98,39.98,43.98,47.18,49.18
2,65.24318,-144.53848,27.85,29.69,31.69,28.43,32.51,34.51
2,65.24347,-147.94572,50.26,56.54,58.54,59.78,63.28,65.28
2,65.24533,-148.72757,31.01,38.80,40.80,34.64,42.06,44.06
2,65.2456,-146.11407,32.62,36.94,38.94,51.38,50.02,52.02
2,65.24601,-145.06363,26.33,29.38,31.38,28.99,32.70,34.70
2,65.2469,-147.33524,46.88,49.74,51.74,58.10,56.21,58.21
2,65.24761,-146.72464,35.81,36.20,38.20,38.91,42.71,44.71
2,65.24789,-148.03143,49.06,58.75,60.75,50.89,65.54,67.54
2,65.24925,-148.8134,32.82,40.86,42.86,34.96,42.52,44.52
2,65.24971,-144.62341,28.13,31.11,33.11,31.11,34.73,36.73
2,65.25115,-146.19942,33.02,36.78,38.78,52.31,49.62,51.62
2,65.2517,-147.42084,47.98,50.71,52.71,62.28,57.11,59.11
2,65.25222,-145.14871,25.95,28.30,30.30,27.77,30.32,32.32
2,65.25225,-148.11716,43.96,51.69,53.69,46.35,56.55,58.55
2,65.25279,-146.81012,35.99,36.96,38.96,38.80,43.60,45.60
2,65.2562,-144.70837,27.23,31.39,33.39,30.90,35.10,37.10
2,65.25644,-147.50647,46.87,49.89,51.89,57.28,57.09,59.09
2,65.25655,-148.20291,40.64,48.67,50.67,44.67,54.54,56.54
2,65.25666,-146.28479,33.96,35.14,37.14,47.53,47.04,49.04
2,65.25792,-146.89563,39.29,39.33,41.33,44.62,48.34,50.34
2,65.25838,-145.23383,24.60,26.93,28.93,27.35,29.34,31.34
2,65.26081,-148.28871,36.57,43.78,45.78,42.52,48.70,50.70
2,65.26113,-147.59213,42.54,47.31,49.31,49.29,55.22,57.22
2,65.26212,-146.37019,35.21,36.34,38.34,46.15,46.14,48.14
2,65.26263,-144.7934,26.91,32.09,34.09,29.76,34.80,36.80
2,65.26299,-146.98117,41.02,41.85,43.85,48.37,50.85,52.85
2,65.26449,-145.319,24.03,27.81,29.81,27.74,31.98,33.98
2,65.265,-148.37453,34.66,39.20,41.20,38.15,42.20,44.20
2,65.26577,-147.67783,41.68,45.46,47.46,47.59,52.20,54.20
2,65.26752,-146.45563,37.45,36.54,38.54,46.68,45.51,47.51
2,65.26801,-147.06676,41.81,42.48,44.48,50.42,50.99,52.99
2,65.26902,-144.87845,25.72,30.16,32.16,27.96,33.52,35.52
2,65.26915,-148.46039,34.51,41.31,43.31,37.58,43.15,45.15
2,65.27035,-147.76355,43.31,46.81,48.81,52.73,52.10,54.10
2,65.27054,-145.40419,23.60,26.92,28.92,31.78,32.58,34.58
2,65.27287,-146.54111,36.85,35.42,37.42,43.68,42.88,44.88
2,65.27296,-147.15237,42.68,43.09,45.09,55.11,51.38,53.38
2,65.27324,-148.54626,34.17,45.02,47.02,38.98,47.69,49.69
2,65.27488,-147.8493,46.63,51.37,53.37,57.42,57.67,59.67
2,65.27534,-144.96356,24.62,28.42,30.42,26.24,31.75,33.75
2,65.27654,-145.48944,24.32,26.81,28.81,33.49,35.41,37.41
2,65.27728,-148.63217,33.16,42.87,44.87,38.06,46.71,48.71
2,65.27788,-147.23802,42.08,43.77,45.77,55.13,51.56,53.56
2,65.27815,-146.62665,36.14,35.20,37.20,40.13,41.90,43.90
2,65.27872,-144.5228,23.55,25.51,27.51,25.05,28.76,30.76
2,65.27935,-147.9351,47.64,53.60,55.60,58.52,61.90,63.90
2,65.28127,-148.71811,31.73,38.80,40.80,35.37,41.99,43.99
2,65.28135,-146.10074,37.87,40.52,42.52,59.66,59.61,61.61
2,65.28162,-145.04871,25.36,28.00,30.00,27.28,30.99,32.99
2,65.28249,-145.57474,25.33,27.02,29.02,38.20,38.21,40.21
2,65.28273,-147.3237,42.54,46.21,48.21,55.71,52.34,54.34
2,65.28339,-146.71219,37.14,36.89,38.89,41.15,45.14,47.14
2,65.28377,-148.02094,43.83,51.40,53.40,45.41,56.88,58.88
2,65.28519,-148.80408,34.53,42.28,44.28,37.30,46.61,48.61
2,65.28527,-144.60783,24.20,27.97,29.97,25.42,31.20,33.20
2,65.2869,-146.18619,35.69,38.91,40.91,54.64,53.80,55.80
2,65.28754,-147.40942,43.31,45.54,47.54,55.22,51.62,53.62
2,65.28784,-145.13391,26.99,29.26,31.26,30.96,33.29,35.29
2,65.28814,-148.10678,38.94,46.05,48.05,42.27,49.13,51.13
2,65.28839,-145.66006,26.63,28.64,30.64,43.18,39.82,41.82
2,65.28857,-146.79779,40.96,39.82,41.82,47.89,49.97,51.97
2,65.29177,-144.69293,25.32,29.45,31.45,27.34,33.12,35.12
2,65.29229,-147.49518,42.26,44.06,46.06,50.16,51.61,53.61
2,65.29243,-146.27167,34.39,35.90,37.90,44.43,47.15,49.15
2,65.29245,-148.19267,37.99,45.53,47.53,43.06,50.26,52.26
2,65.2937,-146.88342,43.42,41.52,43.52,55.85,51.02,53.02
2,65.29401,-145.21915,26.95,30.48,32.48,33.96,36.28,38.28
2,65.29423,-145.74542,28.29,29.26,31.26,44.99,41.26,43.26
2,65.29671,-148.27859,37.37,42.78,44.78,41.51,46.45,48.45
2,65.29698,-147.58096,39.24,42.28,44.28,44.00,49.60,51.60
2,65.29789,-146.35721,34.57,34.70,36.70,45.09,44.96,46.96
2,65.29822,-144.77806,24.58,28.54,30.54,27.87,32.61,34.61
2,65.29879,-146.9691,44.11,41.27,43.27,55.26,49.71,51.71
2,65.30001,-145.83084,30.99,30.94,32.94,47.13,45.53,47.53
2,65.30013,-145.30444,26.35,30.73,32.73,32.90,36.37,38.37
2,65.30091,-148.36455,36.65,40.46,42.46,39.41,42.33,44.33
2,65.30163,-147.66679,40.23,42.87,44.87,47.07,49.41,51.41
2,65.30329,-146.44278,36.39,35.87,37.87,47.55,44.64,46.64
2,65.30381,-147.05481,42.11,41.45,43.45,54.02,49.80,51.80
2,65.30461,-144.86325,24.66,28.10,30.10,27.33,31.77,33.77
2,65.30507,-148.45053,36.17,41.61,43.61,39.41,43.69,45.69
2,65.30575,-145.91629,34.60,35.01,37.01,52.97,51.86,53.86
2,65.30619,-145.38976,25.31,28.24,30.24,32.43,33.88,35.88
2,65.30621,-147.75266,43.83,46.15,48.15,52.80,51.49,53.49
2,65.30865,-146.52838,37.37,37.21,39.21,45.38,45.73,47.73
2,65.30878,-147.14055,39.86,41.39,43.39,53.24,49.32,51.32
2,65.30917,-148.53653,34.75,43.51,45.51,40.05,46.12,48.12
2,65.31076,-147.83853,48.44,52.57,54.57,60.13,59.63,61.63
2,65.31094,-144.94847,24.09,27.45,29.45,26.28,30.07,32.07
2,65.31143,-146.0018,38.48,38.64,40.64,58.12,57.25,59.25
2,65.31219,-145.47513,25.67,27.29,29.29,34.73,36.63,38.63
2,65.31321,-148.62257,33.15,41.25,43.25,38.17,44.76,46.76
2,65.3137,-147.22632,38.07,40.04,42.04,50.46,48.35,50.35
2,65.31396,-146.61403,39.57,38.90,40.90,47.36,48.68,50.68
2,65.31524,-147.92445,49.14,55.77,57.77,59.84,63.42,65.42
2,65.31707,-146.08734,40.08,41.34,43.34,59.38,58.04,60.04
2,65.3172,-148.70865,30.51,37.00,39.00,34.03,40.68,42.68
2,65.31723,-145.03375,25.59,28.30,30.30,29.78,31.16,33.16
2,65.31815,-145.56055,26.41,27.17,29.17,41.92,38.95,40.95
2,65.31857,-147.31213,37.25,38.70,40.70,47.06,47.00,49.00
2,65.31919,-146.69971,41.17,40.66,42.66,53.32,51.59,53.59
2,65.31966,-148.01041,45.12,51.47,53.47,46.62,57.45,59.45
2,65.32084,-144.59221,20.61,26.08,28.08,23.73,28.92,30.92
2,65.32114,-148.79474,32.42,37.60,39.60,38.73,41.72,43.72
2,65.32263,-146.17291,39.55,40.75,42.75,57.25,53.44,55.44
2,65.32338,-147.39798,36.95,38.94,40.94,43.79,45.85,47.85
2,65.32346,-145.11908,28.31,30.36,32.36,35.52,37.87,39.87
2,65.32404,-148.09639,41.15,48.01,50.01,42.82,51.33,53.33
2,65.32406,-145.646,27.00,28.31,30.31,47.53,41.72,43.72
2,65.32439,-146.78543,40.53,39.98,41.98,55.57,49.80,51.80
2,65.32734,-144.67743,21.31,26.06,28.06,25.08,29.82,31.82
2,65.32813,-147.48386,36.31,38.58,40.58,41.05,46.95,48.95
2,65.32816,-146.25853,37.98,37.74,39.74,52.04,50.87,52.87
2,65.32836,-148.1824,39.47,45.92,47.92,43.85,51.07,53.07
2,65.32954,-146.8712,38.77,34.54,36.54,53.21,37.07,39.07
2,65.32964,-145.20444,30.23,33.30,35.30,48.35,45.33,47.33
2,65.32991,-145.73149,28.10,29.25,31.25,47.57,43.96,45.96
2,65.33262,-148.26845,38.11,42.57,44.57,40.84,45.88,47.88
2,65.33284,-147.56978,35.39,39.06,41.06,40.07,46.52,48.52
2,65.33363,-146.34418,40.78,39.74,41.74,58.14,51.12,53.12
2,65.33379,-144.7627,22.45,25.99,27.99,25.43,30.24,32.24
2,65.33462,-146.957,38.03,37.58,39.58,49.55,47.05,49.05
2,65.33572,-145.81703,30.92,31.98,33.98,49.69,49.94,51.94
2,65.33577,-145.28984,30.91,34.17,36.17,51.23,47.71,49.71
2,65.33684,-148.35452,37.53,40.24,42.24,39.96,42.32,44.32
2,65.33749,-147.65573,37.67,40.61,42.61,42.41,48.53,50.53
2,65.33905,-146.42987,45.71,43.94,45.94,66.98,56.92,58.92
2,65.33965,-147.04282,36.44,37.42,39.42,47.22,46.17,48.17
2,65.34019,-144.84799,23.73,27.14,29.14,27.38,30.75,32.75
2,65.34099,-148.44064,37.19,40.01,42.01,40.49,42.67,44.67
2,65.34146,-145.90262,35.05,35.37,37.37,54.06,56.17,58.17
2,65.34184,-145.37527,29.54,31.75,33.75,48.83,44.90,46.90
2,65.34209,-147.74171,43.17,45.15,47.15,50.18,50.32,52.32
2,65.34441,-146.51561,47.42,46.55,48.55,72.50,60.31,62.31
2,65.34464,-147.12869,35.33,36.20,38.20,45.12,43.03,45.03
2,65.3451,-148.52676,35.27,39.74,41.74,39.25,42.70,44.70
2,65.34655,-144.93335,25.49,28.61,30.61,30.51,34.33,36.33
2,65.34663,-147.82773,49.73,51.92,53.92,58.45,57.81,59.81
2,65.34715,-145.98824,38.53,38.86,40.86,57.87,58.82,60.82
2,65.34786,-145.46078,28.22,29.98,31.98,47.60,42.70,44.70
2,65.34914,-148.61295,32.51,38.07,40.07,37.34,42.12,44.12
2,65.34956,-147.2146,34.58,34.81,36.81,43.52,41.79,43.79
2,65.34972,-146.60138,46.36,46.03,48.03,70.35,59.97,61.97
2,65.35112,-147.91377,51.77,56.84,58.84,61.62,62.40,64.40
2,65.35279,-146.0739,41.07,39.98,41.98,60.87,57.39,59.39
2,65.35284,-145.01874,27.48,30.27,32.27,36.04,38.45,40.45
2,65.35314,-148.69913,29.96,35.09,37.09,34.79,38.21,40.21
2,65.35383,-145.54633,27.74,29.97,31.97,49.03,43.59,45.59
2,65.35444,-147.30054,33.71,34.08,36.08,40.86,42.11,44.11
2,65.35497,-146.68719,44.74,44.71,46.71,62.24,58.70,60.70
2,65.35555,-147.99985,49.79,53.54,55.54,53.02,61.39,63.39
2,65.35643,-144.57654,23.59,30.46,32.46,27.11,32.27,34.27
2,65.35709,-148.78537,30.20,34.01,36.01,36.90,37.86,39.86
2,65.35838,-146.15959,42.63,41.17,43.17,62.20,56.14,58.14
2,65.35909,-145.10419,29.92,31.65,33.65,45.64,41.42,43.42
2,65.35925,-147.38651,33.79,32.79,34.79,38.13,42.02,44.02
2,65.35974,-145.6319,27.45,30.49,32.49,50.02,44.44,46.44
2,65.35992,-148.08597,45.63,47.39,49.39,47.44,52.55,54.55
2,65.36018,-146.77304,41.48,40.26,42.26,54.86,51.63,53.63
2,65.36295,-144.66187,22.89,27.93,29.93,27.22,30.89,32.89
2,65.3639,-146.24533,44.24,43.24,45.24,63.74,58.82,60.82
